REQUESTSOURCE,MOBILEOS,ZIPCODE,LATITUDE,LONGITUDE,NCNAME,CT10,GEOID10,OBJECTID,Shape_STAr,Shape_STLe,X_Center,Y_Center,Hour,Weekday,Month,DayPartition
Mobile App,iOS,90006,34.05542301,-118.3064543,WILSHIRE CENTER - KOREATOWN NC,212501,6037212501,661,856756.8223,3804.129906,6469173,1842928,18,2,8,4
Mobile App,iOS,90005,34.05660866,-118.3064561,WILSHIRE CENTER - KOREATOWN NC,212501,6037212501,661,856756.8223,3804.129906,6469173,1842928,15,7,10,3
Self Service,,90005,34.05699551,-118.3064364,WILSHIRE CENTER - KOREATOWN NC,212501,6037212501,661,856756.8223,3804.129906,6469173,1842928,14,4,9,3
Mobile App,Android,90011,34.0196998,-118.2545869,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,16,1,3,3
Call,,90011,34.02101377,-118.2578209,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,8,1,9,2
Call,,90011,34.02333879,-118.2585508,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,11,4,4,3
Call,,90011,34.02295439,-118.2581924,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,24,6,4,4
Self Service,,90011,34.02101377,-118.2578209,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,20,6,9,4
Self Service,,90011,34.02274019,-118.2558941,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,18,2,6,4
Mobile App,Android,90011,34.02246189,-118.2526036,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,19,5,10,4
Self Service,,90011,34.02159996,-118.2531838,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,12,6,10,3
Self Service,,90011,34.02242954,-118.2533694,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,17,3,10,3
Call,,90011,34.02295897,-118.2593527,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,18,3,10,4
Call,,90011,34.02156088,-118.2567275,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,16,1,6,3
Self Service,,90011,34.02310823,-118.252863,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,17,4,10,3
Self Service,,90011,34.02286157,-118.2520266,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,12,5,8,3
Call,,90011,34.02236894,-118.2526923,SOUTH CENTRAL NC,226420,6037226420,766,4595545.904,8778.892965,6483771,1830430,15,2,10,3
Mobile App,Android,91367,34.18543882,-118.6212119,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,16,1,3,3
Email,,91367,34.18557734,-118.6204122,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,11,1,3,3
Mobile App,iOS,91367,34.18557734,-118.6204122,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,21,4,3,4
Mobile App,iOS,91367,34.18557734,-118.6204122,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,22,4,3,4
Mobile App,iOS,91367,34.18623122,-118.6220455,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,18,3,3,4
Mobile App,iOS,91367,34.18474988,-118.6219212,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,16,6,3,3
Mobile App,iOS,91367,34.18556505,-118.6218785,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,14,2,3,3
Mobile App,iOS,91367,34.18556505,-118.6218785,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,2,3,3
Mobile App,iOS,91367,34.18556505,-118.6218785,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,2,3,3
Mobile App,iOS,91367,34.18556505,-118.6218785,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,2,3,3
Mobile App,iOS,91367,34.18623458,-118.6214323,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,10,3,4,2
Mobile App,iOS,91367,34.18526644,-118.6213954,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,14,4,4,3
Mobile App,iOS,91367,34.18623458,-118.6214323,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,5,4,3
Mobile App,iOS,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,10,1,4,2
Mobile App,iOS,91367,34.18557202,-118.6209154,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,2,5,3
Mobile App,iOS,91307,34.18652503,-118.621365,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,11,2,5,3
Self Service,,91307,34.19828875,-118.6147016,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,17,2,5,3
Mobile App,iOS,91307,34.18652503,-118.621365,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,19,1,5,4
Mobile App,iOS,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,7,5,3
Mobile App,iOS,91367,34.18642912,-118.6212154,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,2,6,3
Mobile App,iOS,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,14,2,6,3
Council's Office,,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,12,3,6,3
Mobile App,iOS,91307,34.18662037,-118.6216163,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,10,3,6,2
Mobile App,iOS,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,18,3,6,4
Mobile App,iOS,91367,34.18623406,-118.6222264,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,5,6,3
Mobile App,iOS,91307,34.18652503,-118.621365,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,6,7,3
Call,,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,7,7,3
Call,,91307,34.18661942,-118.6218497,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,11,2,7,3
Mobile App,iOS,91367,34.18623458,-118.6214323,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,4,10,3
Self Service,,91307,34.19828875,-118.6147016,WEST HILLS NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,20,1,10,4
Mobile App,iOS,91367,34.18623458,-118.6214323,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,1,8,3
Call,,91367,34.18534258,-118.6212399,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,13,1,8,3
Mobile App,iOS,91367,34.18557202,-118.6209154,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,16,2,8,3
Mobile App,iOS,91367,34.18623458,-118.6214323,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,12,3,8,3
Call,,91367,34.18596163,-118.621098,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,14,3,8,3
Mobile App,iOS,91367,34.18623458,-118.6214323,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,15,3,8,3
Mobile App,iOS,91367,34.18633283,-118.6212807,WOODLAND HILLS-WARNER CENTER NC,135102,6037135102,415,18075887.87,19038.29673,6374487,1891591,10,2,9,2
Mobile App,iOS,90003,33.97366145,-118.2802664,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,16,1,3,3
Mobile App,iOS,90003,33.97366145,-118.2802664,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,20,3,2,4
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,7,2,2,2
Mobile App,iOS,90003,33.97366145,-118.2802664,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,11,1,3,3
Mobile App,iOS,90003,33.97456833,-118.2784037,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,9,6,3,2
Mobile App,iOS,90003,33.97366145,-118.2802664,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,10,6,3,2
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,7,4,3,2
Call,,90003,33.97361033,-118.2760081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,16,2,1,3
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,8,1,5,2
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,19,3,1,4
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,7,3,3,2
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,7,5,2,2
Call,,90003,33.97350621,-118.2754592,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,15,3,10,3
Call,,90003,33.97292393,-118.2785379,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,9,3,7,2
Mobile App,Android,90003,33.9735834,-118.279081,COMMUNITY AND NEIGHBORS FOR NINTH DISTRICT UNITY (CANNDU),239601,6037239601,1066,4545298.937,9594.699928,6478197,1812611,23,3,8,4
Call,,90021,34.02356262,-118.244547,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,2,1,2
Mobile App,iOS,90015,34.03053134,-118.258867,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,12,2,3,3
Mobile App,Android,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,13,2,3,3
Call,,90021,34.02734939,-118.2530655,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,3,1,2
Call,,90021,34.02907754,-118.2565215,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,12,2,1,3
Mobile App,Android,90015,34.02879116,-118.2564777,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,3,3,2
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,5,2,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,4,2,2
Call,,90021,34.02327498,-118.2423996,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,4,2,3
Mobile App,iOS,90021,34.02411645,-118.2482701,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,4,2,3
Mobile App,iOS,90021,34.0262112,-118.2515825,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,1,2,3
Mobile App,iOS,90021,34.02322513,-118.2433977,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,1,2,2
Mobile App,iOS,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,8,2,3,2
Mobile App,iOS,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,3,1,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,1,2,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,3,3,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,1,2,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,3,2,2
Self Service,,90021,34.02377465,-118.2394984,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,12,6,1,3
Mobile App,iOS,90021,34.02352386,-118.2457945,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,14,1,1,3
Call,,90021,34.02057888,-118.2418986,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,5,3,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,12,3,1,3
Self Service,,90021,34.02828912,-118.2551646,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,5,2,2
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,3,3,3
Self Service,,90021,34.02527298,-118.2498277,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,4,2,3
Mobile App,iOS,90021,34.02384985,-118.2408865,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,8,4,3,2
Self Service,,90021,34.02334335,-118.2437586,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,3,1,2
Call,,90021,34.02241105,-118.2442799,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,14,2,1,3
Self Service,,90021,34.02327498,-118.2423996,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,3,1,2
Self Service,,90021,34.02319964,-118.2430811,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,18,2,2,4
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,1,1,3
Self Service,,90021,34.02327498,-118.2423996,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,18,2,2,4
Mobile App,Android,90021,34.02349437,-118.2448429,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,6,2,3
Mobile App,iOS,90021,34.02433713,-118.2472663,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,13,2,3,3
Call,,90021,34.02323664,-118.2434475,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,13,2,3,3
Mobile App,iOS,90021,34.02218374,-118.242571,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,7,1,9,2
Call,,90021,34.02126405,-118.241711,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,13,5,3,3
Mobile App,iOS,90021,34.02315982,-118.2423093,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,16,3,9,3
Self Service,,90021,34.02309162,-118.2410941,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,4,9,2
Mobile App,Android,90021,34.02828912,-118.2551646,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,7,4,2
Mobile App,Android,90021,34.02828912,-118.2551646,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,7,4,2
Mobile App,Android,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,7,4,2
Call,,90021,34.02623115,-118.252243,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,13,4,2,3
Mobile App,iOS,90021,34.02270676,-118.2437825,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,8,3,4,2
Call,,90021,34.0233566,-118.2438734,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,4,4,2
Call,,90021,34.0233566,-118.2438734,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,14,7,4,3
Mobile App,iOS,90021,34.02323029,-118.2435277,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,7,4,3
Mobile App,iOS,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,16,6,9,3
Self Service,,90021,34.02527298,-118.2498277,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,18,1,2,4
Self Service,,90021,34.02331678,-118.2440177,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,8,2,4,2
Mobile App,iOS,90021,34.02814702,-118.2542012,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,14,2,4,3
Mobile App,Android,90021,34.02804869,-118.2544692,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,3,3,3
Email,,90021,34.02734939,-118.2530655,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,1,1,3
Mobile App,iOS,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,14,2,4,3
Mobile App,Android,90021,34.0262112,-118.2515825,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,1,2,3
Call,,90021,34.02186319,-118.244082,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,8,4,1,2
Self Service,,90021,34.02417657,-118.2471614,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,1,1,2
Mobile App,iOS,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,3,4,2
Mobile App,iOS,90021,34.02814702,-118.2542012,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,11,3,4,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,4,4,3
Self Service,,90021,34.02417657,-118.2471614,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,17,1,4,3
Self Service,,90021,34.02049897,-118.241486,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,3,4,2
Mobile App,iOS,90021,34.02855198,-118.2557476,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,16,2,4,3
Mobile App,iOS,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,2,4,3
Self Service,,90021,34.02430271,-118.2394178,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,12,4,4,3
Mobile App,iOS,90021,34.02814702,-118.2542012,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,2,5,2
Call,,90015,34.02991738,-118.2596228,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,12,4,9,3
Mobile App,Android,90021,34.02326919,-118.2441718,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,10,3,5,2
Mobile App,iOS,90015,34.03006349,-118.2578022,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,15,1,5,3
Mobile App,iOS,90021,34.02847471,-118.2556025,DOWNTOWN LOS ANGELES,226001,6037226001,1129,11146271.1,19074.21771,6485831,1831387,9,2,5,2
